job_id,num_qubits,depth,priority,arrival_time,num_shots
41198,19,19,2,,35109
41199,14,18,2,,80989
41200,11,18,2,,33434
41201,14,10,2,,67859
41202,7,9,2,,14079
41203,8,9,2,,87073
41204,14,6,2,,19302
41205,13,16,2,,10456
41206,17,10,2,,71224
41207,15,17,2,,21447
41208,14,9,2,,44672
41209,16,16,2,,48418
41210,14,17,2,,26976
41211,6,5,2,,31007
41212,14,10,2,,38296
41213,17,19,2,,34942
41214,17,19,2,,22158
41215,8,14,2,,36138
41216,11,13,2,,39087
41217,19,15,2,,25933
41218,15,15,2,,92808
41219,5,19,2,,50542
41220,18,18,2,,14807
41221,18,20,2,,91130
41222,5,20,2,,96178
41223,5,16,2,,54805
41224,5,17,2,,35507
41225,16,10,2,,71228
41226,17,6,2,,59384
41227,8,14,2,,18090
41228,20,8,2,,81643
41229,14,19,2,,26952
41230,8,18,2,,57248
41231,9,13,2,,75226
41232,16,16,2,,30723
41233,7,5,2,,66709
41234,14,6,2,,22130
41235,8,15,2,,37331
41236,7,17,2,,31710
41237,13,6,2,,54831
41238,8,7,2,,37963
41239,8,9,2,,16138
41240,10,14,2,,22286
41241,15,9,2,,74757
41242,6,8,2,,41950
41243,9,8,2,,43843
41244,17,5,2,,22092
41245,6,19,2,,58696
41246,14,18,2,,24415
41247,14,13,2,,48576
41248,18,17,2,,11962
41249,15,12,2,,62888
41250,13,20,2,,45213
41251,7,18,2,,44894
41252,16,5,2,,16293
41253,5,20,2,,19173
41254,20,10,2,,11602
41255,16,18,2,,69109
41256,9,10,2,,48245
41257,5,7,2,,72237
41258,7,7,2,,12489
41259,9,7,2,,86883
41260,13,6,2,,34168
41261,19,20,2,,30910
41262,7,13,2,,37333
41263,17,8,2,,22883
41264,18,17,2,,71190
41265,8,19,2,,70391
41266,13,16,2,,93398
41267,15,11,2,,87935
41268,14,13,2,,52946
41269,6,6,2,,71292
41270,5,7,2,,92824
41271,12,13,2,,23774
41272,6,19,2,,53356
41273,14,7,2,,84814
41274,11,8,2,,42827
41275,7,16,2,,40189
41276,20,10,2,,18466
41277,19,14,2,,43445
41278,14,14,2,,80761
41279,8,9,2,,65578
41280,14,6,2,,77317
41281,11,11,2,,27332
41282,9,6,2,,95577
41283,8,11,2,,18784
41284,5,10,2,,28952
41285,17,14,2,,99665
41286,14,16,2,,61115
41287,6,16,2,,20627
41288,6,19,2,,90699
41289,15,19,2,,22454
41290,9,7,2,,99199
41291,12,8,2,,81823
41292,20,10,2,,67294
41293,8,8,2,,22811
41294,9,12,2,,94517
41295,15,10,2,,52519
41296,20,17,2,,11032
41297,14,10,2,,28728
41298,15,14,2,,60422
41299,6,5,2,,48524
41300,7,15,2,,32015
41301,19,7,2,,11231
41302,16,13,2,,27439
41303,20,9,2,,92608
41304,19,13,2,,34679
41305,6,7,2,,12947
41306,7,16,2,,78986
41307,6,6,2,,36468
41308,12,7,2,,47010
41309,17,20,2,,63011
41310,18,9,2,,54490
41311,20,15,2,,54966
41312,18,8,2,,12631
41313,16,17,2,,38017
41314,5,17,2,,35493
41315,20,10,2,,46208
41316,12,11,2,,89566
41317,15,5,2,,24803
41318,13,8,2,,43166
41319,13,15,2,,42951
41320,19,7,2,,87886
41321,17,15,2,,87555
41322,11,11,2,,19014
41323,17,12,2,,52280
41324,15,13,2,,38739
41325,6,11,2,,97382
41326,10,9,2,,78281
41327,17,14,2,,26339
41328,20,8,2,,71194
41329,8,15,2,,61588
41330,15,16,2,,96506
41331,16,8,2,,96167
41332,17,16,2,,21608
41333,8,10,2,,94724
41334,7,6,2,,46642
41335,5,8,2,,64853
41336,18,11,2,,86604
41337,5,17,2,,55141
41338,12,18,2,,99291
41339,17,8,2,,43160
41340,6,17,2,,54517
41341,19,19,2,,40378
41342,8,13,2,,93143
41343,19,16,2,,54973
41344,8,14,2,,87187
41345,14,10,2,,69752
41346,18,13,2,,20960
41347,10,15,2,,82503
41348,17,16,2,,46572
41349,16,9,2,,29371
41350,18,12,2,,25384
41351,18,12,2,,95828
41352,14,19,2,,77514
41353,8,17,2,,10416
41354,7,7,2,,71184
41355,19,19,2,,46711
41356,10,10,2,,34747
41357,11,9,2,,87910
41358,7,15,2,,33964
41359,6,18,2,,23549
41360,10,16,2,,48446
41361,16,6,2,,88834
41362,19,16,2,,79447
41363,20,14,2,,88345
41364,10,17,2,,26045
41365,6,15,2,,27590
41366,5,16,2,,70646
41367,12,17,2,,62457
41368,19,18,2,,18767
41369,11,11,2,,94050
41370,15,18,2,,90504
41371,12,14,2,,70581
41372,13,5,2,,14907
41373,20,8,2,,37023
41374,19,5,2,,88009
41375,17,10,2,,39585
41376,5,12,2,,73420
41377,9,13,2,,66281
41378,5,9,2,,95677
41379,6,18,2,,81043
41380,18,15,2,,45474
41381,17,16,2,,86378
41382,5,16,2,,67007
41383,7,5,2,,29530
41384,20,7,2,,14640
41385,11,12,2,,12248
41386,16,20,2,,32540
41387,17,5,2,,68269
41388,7,6,2,,43904
41389,19,15,2,,89913
41390,11,19,2,,70632
41391,15,19,2,,16175
41392,17,5,2,,20135
41393,6,19,2,,96790
41394,12,10,2,,30660
41395,7,19,2,,23871
41396,11,8,2,,59116
41397,13,13,2,,94988
41398,11,20,2,,77412
41399,20,5,2,,23214
41400,20,20,2,,26084
41401,5,20,2,,39091
41402,11,8,2,,46269
41403,20,17,2,,34888
41404,17,15,2,,11186
41405,14,17,2,,38307
41406,8,12,2,,58650
41407,20,5,2,,94816
41408,5,14,2,,65730
41409,17,10,2,,33741
41410,7,10,2,,61901
41411,11,10,2,,86890
41412,9,12,2,,34853
41413,16,13,2,,88057
41414,12,18,2,,96778
41415,13,8,2,,10724
41416,15,20,2,,64413
41417,18,7,2,,20952
41418,10,16,2,,52753
41419,18,18,2,,20261
41420,14,5,2,,67621
41421,15,19,2,,52006
41422,9,6,2,,69893
41423,5,6,2,,76143
41424,14,6,2,,63134
41425,17,9,2,,88349
41426,6,8,2,,17577
41427,14,19,2,,22058
41428,7,20,2,,47395
41429,15,20,2,,90505
41430,19,8,2,,23864
41431,16,10,2,,18016
41432,6,13,2,,40795
41433,10,19,2,,51183
41434,9,12,2,,34132
41435,7,20,2,,67417
41436,20,14,2,,33265
41437,12,17,2,,72495
41438,16,5,2,,32299
41439,13,18,2,,66828
41440,17,18,2,,45357
41441,20,7,2,,85389
41442,17,17,2,,91910
41443,15,7,2,,14693
41444,13,15,2,,10293
41445,18,6,2,,54060
41446,7,16,2,,31682
41447,20,20,2,,32827
41448,7,6,2,,30446
41449,5,19,2,,88399
41450,10,13,2,,48919
41451,9,7,2,,80551
41452,8,11,2,,97371
41453,9,14,2,,61800
41454,5,11,2,,92403
41455,10,14,2,,46840
41456,16,5,2,,81265
41457,7,6,2,,11320
41458,8,11,2,,56223
41459,15,9,2,,81668
41460,18,8,2,,83663
41461,20,16,2,,18723
41462,15,8,2,,62638
41463,7,13,2,,20675
41464,17,10,2,,76810
41465,10,18,2,,47849
41466,10,5,2,,25159
41467,14,10,2,,75840
41468,6,16,2,,80351
41469,13,12,2,,36141
41470,9,15,2,,12074
41471,7,12,2,,70425
41472,14,19,2,,21492
41473,9,13,2,,35482
41474,12,11,2,,23608
41475,11,12,2,,71464
41476,11,9,2,,56672
41477,11,14,2,,53572
41478,11,10,2,,83842
41479,11,9,2,,28652
41480,20,12,2,,36605
41481,6,17,2,,83361
41482,17,16,2,,41958
41483,18,18,2,,93355
41484,18,5,2,,10026
41485,12,10,2,,83352
41486,13,15,2,,70751
41487,18,5,2,,92486
41488,20,17,2,,75240
41489,19,5,2,,13316
41490,8,15,2,,15520
41491,5,8,2,,43525
41492,17,15,2,,76711
41493,19,10,2,,78870
41494,15,6,2,,49616
41495,11,12,2,,94157
41496,5,16,2,,98839
41497,16,11,2,,60194
41498,16,10,2,,49936
41499,15,16,2,,17630
41500,14,20,2,,26789
41501,20,13,2,,36650
41502,19,13,2,,25864
41503,11,5,2,,51954
41504,16,6,2,,67188
41505,18,12,2,,10631
41506,6,16,2,,91521
41507,18,8,2,,64202
41508,20,6,2,,17251
41509,15,7,2,,27840
41510,7,16,2,,75190
41511,19,11,2,,54050
41512,9,11,2,,25806
41513,17,17,2,,93900
41514,14,9,2,,60753
41515,12,10,2,,24253
41516,10,19,2,,67459
41517,12,12,2,,30545
41518,14,19,2,,50237
41519,7,17,2,,96675
41520,15,20,2,,65525
41521,14,19,2,,29218
41522,8,6,2,,67988
41523,13,6,2,,18118
41524,19,9,2,,75179
41525,15,19,2,,66258
41526,16,9,2,,79756
41527,8,10,2,,80623
41528,5,10,2,,30553
41529,16,11,2,,11139
41530,16,12,2,,95746
41531,11,14,2,,48541
41532,15,8,2,,89372
41533,10,10,2,,74559
41534,17,15,2,,38264
41535,8,11,2,,18379
41536,10,13,2,,32674
41537,5,16,2,,52949
41538,17,9,2,,14907
41539,10,5,2,,48326
41540,10,8,2,,93437
41541,15,17,2,,88008
41542,6,13,2,,79306
41543,7,12,2,,42808
41544,15,16,2,,59903
41545,20,12,2,,81716
41546,15,10,2,,77297
41547,13,19,2,,71251
41548,17,18,2,,13104
41549,6,8,2,,53964
41550,12,10,2,,67813
41551,15,13,2,,40420
41552,17,11,2,,91487
41553,18,10,2,,70065
41554,6,8,2,,55438
41555,12,6,2,,65852
41556,16,9,2,,33138
41557,10,6,2,,86333
41558,17,9,2,,36993
41559,10,9,2,,63818
41560,19,14,2,,64050
41561,12,16,2,,78863
41562,20,13,2,,91011
41563,6,10,2,,60234
41564,18,18,2,,25128
41565,13,17,2,,35689
41566,14,15,2,,70852
41567,13,16,2,,63399
41568,8,10,2,,77814
41569,12,14,2,,85643
41570,13,7,2,,47188
41571,9,17,2,,18951
41572,6,8,2,,62350
41573,10,6,2,,36433
41574,13,17,2,,37291
41575,14,13,2,,90125
41576,13,20,2,,37856
41577,20,7,2,,13639
41578,10,19,2,,86226
41579,6,19,2,,20505
41580,14,9,2,,96400
41581,7,8,2,,75781
41582,6,9,2,,83073
41583,13,19,2,,56382
41584,16,6,2,,78939
41585,7,6,2,,94820
41586,10,7,2,,14814
41587,5,10,2,,69948
41588,18,20,2,,44192
41589,6,11,2,,91059
41590,15,14,2,,61919
41591,15,5,2,,73413
41592,20,11,2,,15644
41593,14,7,2,,87384
41594,10,6,2,,77627
41595,15,13,2,,83717
41596,7,19,2,,16836
41597,11,9,2,,51717
41598,18,20,2,,72211
41599,20,17,2,,29312
41600,7,19,2,,76975
41601,18,7,2,,57125
41602,9,7,2,,51174
41603,8,19,2,,25477
41604,16,7,2,,59909
41605,15,12,2,,85768
41606,11,19,2,,92949
41607,15,7,2,,78652
41608,9,8,2,,17264
41609,10,13,2,,21877
41610,8,18,2,,81815
41611,20,9,2,,65541
41612,11,19,2,,51285
41613,6,15,2,,48875
41614,10,11,2,,86507
41615,10,16,2,,44457
41616,13,20,2,,69947
41617,9,14,2,,36888
41618,12,14,2,,92167
41619,9,18,2,,71701
41620,7,12,2,,66587
41621,18,12,2,,66817
41622,17,16,2,,70849
41623,13,11,2,,43638
41624,18,11,2,,16369
41625,9,20,2,,90429
41626,12,17,2,,82493
41627,9,11,2,,88533
41628,18,12,2,,97483
41629,15,14,2,,22628
41630,15,5,2,,53996
41631,5,18,2,,83834
41632,9,14,2,,91961
41633,17,10,2,,94958
41634,5,12,2,,91322
41635,8,15,2,,67966
41636,6,12,2,,36419
41637,9,18,2,,31938
41638,7,9,2,,64596
41639,5,6,2,,22452
41640,6,10,2,,58940
41641,10,9,2,,62295
41642,14,14,2,,34977
41643,9,7,2,,83250
41644,12,11,2,,61061
41645,15,5,2,,88008
41646,19,9,2,,89072
41647,16,17,2,,89635
41648,12,14,2,,19019
41649,15,9,2,,86024
41650,8,11,2,,52176
41651,20,19,2,,26927
41652,20,16,2,,97489
41653,12,8,2,,33464
41654,18,18,2,,48623
41655,11,7,2,,83689
41656,15,9,2,,83290
41657,17,20,2,,23864
41658,11,20,2,,92048
41659,13,7,2,,34369
41660,10,14,2,,32660
41661,7,8,2,,70681
41662,10,15,2,,55111
41663,14,12,2,,19943
41664,16,19,2,,63754
41665,7,17,2,,39529
41666,5,7,2,,91859
41667,19,15,2,,67954
41668,6,14,2,,25659
41669,9,17,2,,59814
41670,16,10,2,,71822
41671,18,18,2,,15449
41672,11,6,2,,75912
41673,13,15,2,,41350
41674,5,8,2,,55107
41675,15,20,2,,46661
41676,13,16,2,,52275
41677,16,6,2,,88822
41678,9,11,2,,11719
41679,7,12,2,,55121
41680,19,15,2,,90189
41681,10,16,2,,31168
41682,10,9,2,,26149
41683,12,19,2,,29537
41684,10,12,2,,35512
41685,20,5,2,,91380
41686,12,6,2,,66919
41687,19,13,2,,65716
41688,12,17,2,,70697
41689,12,13,2,,64737
41690,6,18,2,,74130
41691,13,9,2,,10079
41692,7,8,2,,30726
41693,10,7,2,,88958
41694,18,8,2,,95267
41695,7,14,2,,20101
41696,19,10,2,,91864
41697,7,14,2,,93675
41698,7,15,2,,61331
41699,19,14,2,,36779
41700,19,12,2,,47284
41701,6,19,2,,27275
41702,7,14,2,,98672
41703,19,7,2,,99027
41704,5,9,2,,75713
41705,16,5,2,,25918
41706,11,14,2,,72895
41707,18,7,2,,14709
41708,11,9,2,,87513
41709,20,6,2,,29211
41710,11,6,2,,86946
41711,12,20,2,,20786
41712,10,20,2,,97392
41713,12,17,2,,42476
41714,15,20,2,,11306
41715,18,13,2,,23958
41716,20,9,2,,62406
41717,10,13,2,,31565
41718,8,15,2,,56747
41719,19,5,2,,67212
41720,9,16,2,,61085
41721,18,18,2,,64624
41722,17,11,2,,67703
41723,7,9,2,,18422
41724,13,12,2,,42896
41725,15,15,2,,99064
41726,6,14,2,,55974
41727,14,15,2,,69142
41728,10,6,2,,65596
41729,13,20,2,,81830
41730,16,19,2,,96797
41731,9,6,2,,97438
41732,11,15,2,,71874
41733,16,12,2,,33066
41734,16,16,2,,52655
41735,19,13,2,,64312
41736,20,20,2,,11925
41737,14,20,2,,62868
41738,20,19,2,,77527
41739,10,5,2,,93834
41740,19,18,2,,51013
41741,9,15,2,,93339
41742,13,11,2,,10599
41743,6,12,2,,60994
41744,12,11,2,,99335
41745,12,17,2,,74143
41746,17,6,2,,29417
41747,19,20,2,,88673
41748,10,17,2,,60334
41749,12,14,2,,88915
41750,9,10,2,,62673
41751,8,17,2,,88131
41752,7,14,2,,98937
41753,7,17,2,,54816
41754,10,9,2,,75746
41755,14,18,2,,58350
41756,8,20,2,,11385
41757,15,13,2,,89431
41758,13,13,2,,20538
41759,12,12,2,,80896
41760,19,6,2,,86518
41761,19,20,2,,53076
41762,8,5,2,,86021
41763,16,12,2,,84661
41764,19,13,2,,73834
41765,20,18,2,,23477
41766,10,7,2,,51725
41767,17,14,2,,35077
41768,11,7,2,,15033
41769,18,5,2,,65543
41770,6,9,2,,62504
41771,9,10,2,,50748
41772,6,16,2,,22197
41773,19,5,2,,25363
41774,13,18,2,,39088
41775,17,5,2,,98100
41776,16,11,2,,23610
41777,12,8,2,,63680
41778,19,20,2,,58589
41779,8,13,2,,44798
41780,7,5,2,,33579
41781,8,14,2,,64955
41782,20,20,2,,47990
41783,5,8,2,,78518
41784,5,10,2,,43938
41785,10,8,2,,13545
41786,11,11,2,,13376
41787,17,13,2,,52939
41788,20,11,2,,15991
41789,18,18,2,,14228
41790,9,10,2,,69923
41791,11,12,2,,62494
41792,12,15,2,,93943
41793,15,6,2,,95529
41794,19,16,2,,63867
41795,17,17,2,,61755
41796,19,13,2,,64549
41797,7,18,2,,48013
41798,10,11,2,,46962
41799,13,12,2,,80099
41800,8,18,2,,34245
41801,10,8,2,,73106
41802,15,18,2,,18321
41803,5,7,2,,11089
41804,11,17,2,,14925
41805,20,8,2,,27575
41806,14,5,2,,55061
41807,12,5,2,,19401
41808,11,12,2,,64343
41809,19,12,2,,41018
41810,14,18,2,,19443
41811,17,5,2,,78701
41812,11,8,2,,84244
41813,7,19,2,,96204
41814,14,16,2,,47884
41815,8,18,2,,72756
41816,18,15,2,,61737
41817,12,5,2,,80577
41818,6,12,2,,91369
41819,15,14,2,,33412
41820,16,7,2,,28139
41821,19,14,2,,28410
41822,5,5,2,,52097
41823,12,17,2,,71840
41824,10,11,2,,21017
41825,8,19,2,,92541
41826,7,6,2,,52409
41827,20,15,2,,70335
41828,20,6,2,,59810
41829,7,7,2,,38406
41830,12,17,2,,58976
41831,6,19,2,,63085
41832,17,15,2,,60541
41833,12,11,2,,37704
41834,13,13,2,,25562
41835,16,19,2,,69205
41836,13,13,2,,98838
41837,14,18,2,,38592
41838,11,17,2,,84956
41839,16,5,2,,98238
41840,14,6,2,,78770
41841,12,12,2,,10131
41842,7,5,2,,92274
41843,20,11,2,,13128
41844,10,13,2,,36421
41845,8,10,2,,40088
41846,17,20,2,,13648
41847,9,5,2,,38591
41848,20,17,2,,85452
41849,15,5,2,,32823
41850,6,20,2,,75107
41851,16,8,2,,27829
41852,18,11,2,,18272
41853,9,15,2,,77650
41854,17,11,2,,78493
41855,12,6,2,,31479
41856,16,18,2,,90089
41857,14,11,2,,55727
41858,20,9,2,,16795
41859,15,6,2,,77938
41860,20,9,2,,80203
41861,11,17,2,,82703
41862,11,8,2,,30887
41863,7,6,2,,86379
41864,11,16,2,,61582
41865,18,7,2,,63610
41866,9,15,2,,35735
41867,5,11,2,,49580
41868,8,6,2,,85732
41869,8,14,2,,77482
41870,6,12,2,,83876
41871,10,16,2,,83402
41872,13,9,2,,74214
41873,17,6,2,,45758
41874,5,12,2,,54178
41875,5,7,2,,15157
41876,5,14,2,,69532
41877,7,20,2,,64916
41878,8,10,2,,74205
41879,8,20,2,,55150
41880,15,17,2,,64673
41881,7,6,2,,68215
41882,15,17,2,,33641
41883,5,10,2,,80558
41884,15,20,2,,23162
41885,20,9,2,,68812
41886,10,15,2,,25251
41887,14,17,2,,74504
41888,7,9,2,,19028
41889,12,12,2,,95408
41890,10,18,2,,16615
41891,17,14,2,,72962
41892,17,11,2,,89711
41893,8,15,2,,38072
41894,14,13,2,,57604
41895,19,20,2,,89952
41896,17,15,2,,68043
41897,16,17,2,,77429
41898,15,18,2,,74926
41899,19,11,2,,34177
41900,12,10,2,,98889
41901,7,20,2,,13028
41902,12,6,2,,69866
41903,13,15,2,,36949
41904,9,11,2,,24241
41905,8,5,2,,14618
41906,15,9,2,,97342
41907,14,17,2,,42439
41908,17,10,2,,52438
41909,8,15,2,,82803
41910,12,11,2,,17197
41911,13,8,2,,26008
41912,18,9,2,,91091
41913,19,14,2,,18444
41914,5,19,2,,21932
41915,20,13,2,,24675
41916,20,14,2,,81707
41917,15,18,2,,75398
41918,16,13,2,,75920
41919,12,16,2,,90805
41920,20,14,2,,96051
41921,13,5,2,,37172
41922,11,9,2,,84977
41923,6,10,2,,82695
41924,17,12,2,,85199
41925,7,14,2,,26933
41926,13,10,2,,81869
41927,10,8,2,,47511
41928,16,20,2,,34087
41929,7,14,2,,72805
41930,5,6,2,,61234
41931,8,8,2,,63960
41932,19,12,2,,71505
41933,10,10,2,,95115
41934,20,9,2,,32564
41935,10,18,2,,99731
41936,6,14,2,,14881
41937,5,15,2,,72294
41938,7,13,2,,45163
41939,19,11,2,,95211
41940,7,7,2,,78457
41941,9,14,2,,44181
41942,20,13,2,,90062
41943,19,20,2,,34417
41944,19,9,2,,72611
41945,20,14,2,,67670
41946,14,9,2,,70902
41947,17,5,2,,73240
41948,10,12,2,,21915
41949,16,9,2,,82504
41950,10,18,2,,41042
41951,7,12,2,,27162
41952,14,7,2,,42136
41953,8,19,2,,44029
41954,16,10,2,,16805
41955,7,11,2,,79046
41956,8,16,2,,49945
41957,15,6,2,,77426
41958,16,17,2,,96265
41959,20,18,2,,14608
41960,16,6,2,,85006
41961,8,19,2,,92499
41962,15,11,2,,87551
41963,13,11,2,,82243
41964,7,5,2,,38499
41965,15,14,2,,86783
41966,17,20,2,,37854
41967,16,11,2,,48085
41968,17,17,2,,93868
41969,5,5,2,,50423
41970,10,6,2,,74153
41971,7,12,2,,34735
41972,9,14,2,,65155
41973,16,7,2,,40737
41974,7,6,2,,23562
41975,18,20,2,,89892
41976,18,15,2,,99824
41977,9,7,2,,32150
41978,18,5,2,,81284
41979,14,10,2,,57779
41980,9,5,2,,14252
41981,17,7,2,,41955
41982,16,11,2,,79924
41983,15,13,2,,55775
41984,7,9,2,,19736
41985,18,7,2,,40637
41986,5,18,2,,97619
41987,17,14,2,,53665
41988,9,20,2,,76559
41989,6,9,2,,22346
41990,8,18,2,,67737
41991,20,17,2,,58154
41992,9,11,2,,15398
41993,16,19,2,,92262
41994,11,12,2,,87784
41995,17,18,2,,67305
41996,11,18,2,,94040
41997,8,8,2,,41235
41998,13,18,2,,70345
41999,18,14,2,,35584
42000,8,12,2,,74515
42001,6,10,2,,62668
42002,12,17,2,,98584
42003,7,12,2,,39198
42004,11,5,2,,12446
42005,11,14,2,,27033
42006,10,9,2,,18579
42007,11,16,2,,42538
42008,20,16,2,,85866
42009,16,15,2,,97945
42010,7,7,2,,70659
42011,6,6,2,,40470
42012,16,14,2,,95254
42013,12,14,2,,58384
42014,7,9,2,,70330
42015,16,5,2,,29602
42016,5,17,2,,73752
42017,15,8,2,,57388
42018,20,20,2,,68554
42019,5,7,2,,18875
42020,20,6,2,,37620
42021,10,8,2,,91100
42022,17,12,2,,98096
42023,14,17,2,,80111
42024,13,5,2,,53164
42025,5,9,2,,32978
42026,9,9,2,,23592
42027,15,6,2,,96781
42028,20,6,2,,16881
42029,6,17,2,,70385
42030,5,11,2,,30205
42031,18,9,2,,76918
42032,14,10,2,,34606
42033,17,6,2,,44061
42034,8,12,2,,15382
42035,13,18,2,,59185
42036,12,12,2,,29349
42037,18,20,2,,76711
42038,16,12,2,,33630
42039,17,14,2,,16767
42040,7,20,2,,66858
42041,18,19,2,,18935
42042,9,12,2,,43966
42043,18,18,2,,25463
42044,5,12,2,,58396
42045,8,17,2,,58600
42046,19,20,2,,40328
42047,14,7,2,,79068
42048,5,19,2,,67245
42049,13,5,2,,48664
42050,20,14,2,,48299
42051,6,14,2,,51917
42052,12,20,2,,34121
42053,19,7,2,,62079
42054,7,17,2,,35829
42055,10,9,2,,42027
42056,8,12,2,,81144
42057,17,11,2,,28814
42058,15,15,2,,48179
42059,14,11,2,,14015
42060,8,16,2,,54173
42061,12,20,2,,57151
42062,15,13,2,,77752
42063,13,6,2,,60657
42064,6,5,2,,36364
42065,14,7,2,,92327
42066,15,13,2,,41294
42067,13,16,2,,95720
42068,13,20,2,,60038
42069,13,12,2,,70400
42070,14,7,2,,33860
42071,9,18,2,,19059
42072,6,14,2,,22543
42073,10,9,2,,55334
42074,10,11,2,,80579
42075,9,19,2,,21124
42076,18,12,2,,99109
42077,9,9,2,,79728
42078,6,16,2,,17137
42079,19,15,2,,76057
42080,9,18,2,,77645
42081,17,11,2,,32367
42082,13,6,2,,61668
42083,19,9,2,,56384
42084,16,17,2,,88048
42085,11,11,2,,38188
42086,14,20,2,,69554
42087,18,17,2,,46869
42088,15,16,2,,46737
42089,5,19,2,,11422
42090,20,11,2,,17819
42091,15,14,2,,65998
42092,19,10,2,,16104
42093,20,7,2,,15622
42094,15,19,2,,12269
42095,13,13,2,,77074
42096,8,19,2,,41451
42097,12,20,2,,85011
42098,19,16,2,,95006
42099,11,8,2,,61566
42100,10,17,2,,59378
42101,5,16,2,,28972
42102,17,13,2,,52665
42103,19,14,2,,80434
42104,16,8,2,,58849
42105,6,10,2,,95181
42106,10,6,2,,79555
42107,13,10,2,,62184
42108,15,18,2,,16112
42109,15,10,2,,20861
42110,15,10,2,,55523
42111,20,7,2,,40660
42112,9,20,2,,81886
42113,12,18,2,,86707
42114,14,15,2,,66911
42115,12,13,2,,60431
42116,6,13,2,,59821
42117,17,5,2,,34212
42118,19,5,2,,74086
42119,9,6,2,,69203
42120,6,8,2,,63156
42121,17,17,2,,83398
42122,5,12,2,,95109
42123,20,7,2,,97164
42124,18,15,2,,71904
42125,8,14,2,,36848
42126,7,14,2,,29487
42127,20,9,2,,35149
42128,7,9,2,,80436
42129,10,19,2,,62650
42130,5,19,2,,78188
42131,7,8,2,,77789
42132,10,8,2,,66767
42133,14,5,2,,66072
42134,16,12,2,,25065
42135,18,17,2,,59683
42136,6,12,2,,15944
42137,7,16,2,,47437
42138,11,16,2,,52645
42139,6,5,2,,14687
42140,12,10,2,,63518
42141,11,8,2,,34800
42142,5,20,2,,37860
42143,11,7,2,,10659
42144,19,10,2,,65214
42145,20,6,2,,69081
42146,6,7,2,,31631
42147,8,18,2,,91844
42148,6,6,2,,82252
42149,16,12,2,,88899
42150,10,15,2,,63905
42151,14,10,2,,95397
42152,8,8,2,,69955
42153,20,17,2,,88981
42154,7,17,2,,81545
42155,9,15,2,,41138
42156,12,17,2,,77350
42157,13,12,2,,64691
42158,18,17,2,,24392
42159,20,6,2,,64904
42160,8,20,2,,74377
42161,15,12,2,,10712
42162,10,15,2,,60377
42163,11,15,2,,79309
42164,14,18,2,,38583
42165,14,8,2,,83407
42166,20,18,2,,42456
42167,5,12,2,,90089
42168,9,10,2,,65055
42169,19,17,2,,46757
42170,16,19,2,,82315
42171,11,7,2,,40405
42172,9,10,2,,14160
42173,17,9,2,,77929
42174,14,12,2,,16540
42175,9,9,2,,66003
42176,16,17,2,,58735
42177,20,14,2,,30679
42178,13,17,2,,39010
42179,19,9,2,,17004
42180,10,14,2,,68669
42181,11,20,2,,13704
42182,19,8,2,,49984
42183,5,18,2,,89854
42184,9,14,2,,48965
42185,13,7,2,,43297
42186,5,5,2,,87379
42187,12,17,2,,88836
42188,18,20,2,,96168
42189,18,17,2,,28234
42190,11,18,2,,36561
42191,17,12,2,,91506
42192,6,18,2,,31269
42193,17,9,2,,65313
42194,18,11,2,,10045
42195,6,8,2,,89428
42196,9,11,2,,63204
42197,12,15,2,,46047
42198,13,14,2,,86133
42199,5,12,2,,36037
42200,13,15,2,,42498
42201,17,12,2,,14434
42202,14,14,2,,17346
42203,17,9,2,,94918
42204,9,7,2,,99380
42205,19,12,2,,78005
42206,19,8,2,,56593
42207,9,6,2,,85474
42208,5,7,2,,36768
42209,13,15,2,,66267
42210,7,12,2,,54427
42211,20,11,2,,73843
42212,8,16,2,,39138
42213,12,10,2,,91580
42214,18,7,2,,47247
42215,14,5,2,,45283
42216,13,20,2,,17343
42217,20,14,2,,75942
42218,17,17,2,,61670
42219,7,10,2,,38528
42220,11,19,2,,30395
42221,12,17,2,,35631
42222,16,16,2,,87906
42223,19,13,2,,50865
42224,19,18,2,,17747
42225,16,17,2,,28046
42226,18,18,2,,63857
42227,13,15,2,,34475
42228,16,20,2,,83599
42229,14,11,2,,69920
42230,17,15,2,,19100
42231,15,5,2,,98921
42232,8,5,2,,52138
42233,19,16,2,,69333
42234,20,12,2,,60692
42235,17,5,2,,51652
42236,12,13,2,,66240
42237,14,7,2,,57590
42238,13,13,2,,64110
42239,19,8,2,,53474
42240,5,20,2,,44463
42241,5,19,2,,60861
42242,8,13,2,,84890
42243,7,13,2,,46456
42244,12,15,2,,56392
42245,6,10,2,,48979
42246,18,17,2,,52765
42247,13,11,2,,39909
42248,10,17,2,,17319
42249,17,13,2,,83546
42250,10,16,2,,94509
42251,14,17,2,,63628
42252,14,19,2,,26820
42253,16,6,2,,19671
42254,17,9,2,,35511
42255,20,6,2,,49301
42256,18,14,2,,38149
42257,14,17,2,,49073
42258,7,20,2,,53655
42259,15,6,2,,22305
42260,9,5,2,,92486
42261,6,11,2,,10225
42262,17,16,2,,15338
42263,13,18,2,,98566
42264,18,7,2,,13143
42265,15,12,2,,90105
42266,17,7,2,,65695
42267,14,6,2,,82117
42268,11,18,2,,94057
42269,18,11,2,,19543
42270,7,9,2,,72950
42271,14,7,2,,31640
